LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PoolArea,YrSold,MoSold,Neighborhood,HouseStyle,GarageType,ExterCond,SalePrice
7363,3,5,2019,2002,2249.0,4403,3,0,3,1,5,0,3,352.0,400,2016,2,Lakeside,2Story,Detached,Good,688900
18096,2,7,1978,1976,2226.0,1709,3,0,2,1,6,0,2,805.0,0,2015,1,Hillcrest,1Story,None,Fair,377100
19170,9,6,1966,2007,2020.0,1337,3,0,2,1,7,0,3,586.0,400,2022,11,Suburbia,SplitLevel,BuiltIn,Poor,351800
6004,6,2,1966,2010,613.0,1463,2,0,3,1,5,0,2,404.0,0,2019,4,Greenfield,2Story,None,Fair,246500
17571,7,10,1969,1975,2119.0,4169,2,1,2,2,9,1,3,250.0,400,2015,4,Northgate,1.5Story,Detached,Good,661100
3823,4,5,1980,1971,1498.0,4270,2,1,5,2,4,0,1,543.0,200,2016,8,Riverside,1.5Story,BuiltIn,Poor,549500
8249,10,10,1975,1956,2375.0,2799,3,1,4,2,9,1,0,6.0,0,2023,2,Hillcrest,SplitLevel,BuiltIn,Good,563000
3089,4,3,2002,2001,125.0,4042,2,1,1,2,4,0,1,426.0,0,2016,7,Suburbia,SplitLevel,Attached,Good,472600
11716,5,5,1961,1951,1596.0,1956,3,0,3,2,4,1,2,577.0,0,2020,10,Greenfield,SplitLevel,Attached,Fair,319800
6810,10,3,1975,1971,1169.0,1831,2,0,2,1,8,1,1,720.0,0,2022,12,Riverside,2Story,Attached,Average,374900
14855,5,9,1974,1997,1822.0,2332,1,0,5,1,3,0,2,646.0,200,2017,3,Oakwood,1.5Story,Detached,Good,448000
16395,3,6,2013,2003,1188.0,934,3,0,1,2,4,0,3,214.0,0,2019,5,Suburbia,1.5Story,Attached,Excellent,258200
4619,5,6,1993,2017,2320.0,2709,3,1,4,2,6,0,1,545.0,0,2021,6,Hillcrest,1.5Story,None,Excellent,526900
18379,9,2,1967,1959,1497.0,4498,2,0,5,2,4,0,1,752.0,0,2016,12,Northgate,1Story,None,Good,607600
6228,5,6,1954,1999,1445.0,681,3,1,1,1,11,2,1,876.0,0,2021,9,Sunnyvale,SplitLevel,Attached,Average,246400
14022,3,2,1980,1996,1790.0,3029,1,0,3,1,4,1,3,15.0,200,2015,2,Oakwood,SplitLevel,BuiltIn,Excellent,470500
6041,8,7,2005,2014,1227.0,3754,3,0,1,1,7,0,0,786.0,0,2020,11,Suburbia,1.5Story,Detached,Good,556900
9295,9,8,1969,2008,2348.0,2200,3,0,1,1,6,2,0,427.0,0,2018,7,Greenfield,SplitLevel,None,Average,452800
17451,10,8,2011,1955,328.0,2359,2,1,2,1,10,2,0,334.0,0,2017,1,Greenfield,SplitLevel,None,Average,397100
11519,6,10,1989,2005,413.0,3457,1,1,5,1,11,1,2,456.0,0,2019,1,Northgate,2Story,Attached,Average,445500
18781,1,4,1952,2013,2283.0,1304,2,0,1,2,3,2,3,655.0,400,2015,7,Lakeside,1Story,BuiltIn,Excellent,380900
14657,3,9,1998,1982,1477.0,4100,3,0,3,2,6,2,1,128.0,200,2022,8,Northgate,2Story,Detached,Excellent,587900
6005,7,1,1985,1998,559.0,4492,2,1,3,2,8,2,3,701.0,200,2022,12,Sunnyvale,SplitLevel,BuiltIn,Good,612200
4933,4,6,2007,1959,633.0,2395,3,1,3,2,7,2,0,208.0,200,2019,11,Oakwood,1Story,BuiltIn,Good,383100
10526,3,7,2011,2013,179.0,2918,3,1,4,2,8,2,3,122.0,0,2022,9,Northgate,1.5Story,Detached,Good,398800
15857,1,3,1957,2013,1842.0,3125,3,1,1,1,7,1,3,270.0,200,2022,1,Riverside,SplitLevel,None,Fair,460200
13789,1,6,1999,1966,538.0,3017,2,1,3,2,7,1,2,735.0,0,2020,9,Downtown,2Story,Detached,Poor,417400
12692,2,10,2013,1968,926.0,2887,1,1,4,1,8,0,0,257.0,200,2018,8,Old Town,1.5Story,Attached,Poor,370200
8295,8,8,1956,1985,2469.0,1811,2,1,1,1,4,2,1,155.0,0,2017,12,Downtown,2Story,BuiltIn,Good,461900
16481,4,7,1960,2002,1866.0,2980,2,0,4,2,4,1,3,666.0,0,2020,1,Riverside,SplitLevel,Attached,Excellent,484800
12692,6,3,1972,2021,589.0,1392,3,1,5,1,7,2,3,271.0,0,2019,9,Lakeside,1Story,BuiltIn,Poor,320500
9570,1,5,1975,1971,79.0,2072,2,1,1,2,7,2,0,261.0,0,2019,11,Suburbia,1Story,BuiltIn,Fair,249900
15485,5,10,1960,1953,1674.0,1222,1,0,1,2,10,2,3,760.0,200,2022,4,Hillcrest,1.5Story,None,Excellent,369100
18512,1,7,1958,1998,808.0,757,3,0,3,1,7,0,2,105.0,0,2023,9,Greenfield,1.5Story,Attached,Average,185000
15819,9,8,2006,2020,912.0,3422,2,0,2,2,6,0,0,98.0,0,2023,4,Oakwood,1Story,Detached,Good,535300
14829,10,6,1986,1993,1004.0,4095,2,0,2,1,5,2,1,682.0,0,2016,8,Greenfield,SplitLevel,None,Fair,564500
16913,5,3,1977,1968,1817.0,1904,3,0,1,2,3,1,1,668.0,200,2022,6,Lakeside,2Story,Attached,Poor,397300
9019,4,8,1968,1950,583.0,1658,3,1,4,2,10,2,3,155.0,0,2021,4,Greenfield,1.5Story,Attached,Poor,299000
8276,4,4,1998,2003,578.0,1431,1,0,2,1,8,1,3,278.0,200,2021,8,Downtown,1Story,None,Fair,310700
11286,10,7,1958,2003,794.0,4456,3,1,3,2,5,1,2,493.0,0,2021,4,Oakwood,2Story,None,Excellent,639200
4908,6,4,1979,1966,2444.0,4441,2,0,3,1,4,0,0,538.0,400,2022,9,Oakwood,2Story,None,Excellent,667500
10758,5,8,2009,2011,1507.0,2301,2,1,5,2,11,0,3,200.0,0,2021,2,Old Town,SplitLevel,Attached,Average,414900
13789,1,6,1982,2003,600.0,792,1,1,3,1,8,2,2,797.0,400,2023,5,Old Town,SplitLevel,Detached,Excellent,211000
11234,3,10,1966,1954,1494.0,2892,1,1,2,1,11,2,3,665.0,0,2021,4,Sunnyvale,2Story,None,Good,453200
8105,9,4,2020,1956,2331.0,4373,1,0,5,2,3,2,2,10.0,0,2017,5,Lakeside,2Story,Detached,Excellent,696800
6300,8,1,1952,2000,24.0,1105,2,1,2,1,10,2,3,354.0,200,2019,11,Northgate,2Story,Detached,Poor,222600
11792,9,8,1984,1972,1315.0,4273,2,0,4,1,9,1,0,259.0,0,2022,12,Lakeside,1.5Story,Detached,Excellent,653200
5502,1,10,1975,1985,1104.0,4274,2,0,1,1,8,0,0,179.0,0,2018,9,Greenfield,1.5Story,Detached,Average,513900
10311,9,7,1951,1950,137.0,3021,2,1,4,1,5,0,1,512.0,200,2017,4,Lakeside,1Story,BuiltIn,Excellent,487800
8126,8,2,1988,2009,2398.0,1910,2,1,4,1,4,1,2,109.0,0,2021,9,Suburbia,2Story,Attached,Good,444900
17113,7,6,1988,2004,334.0,2325,3,1,5,2,8,1,1,434.0,400,2016,9,Suburbia,SplitLevel,BuiltIn,Good,381500
14182,2,9,2018,1966,1262.0,4185,1,0,2,2,10,2,3,,0,2016,6,Old Town,1Story,BuiltIn,Fair,506200
11571,2,1,1992,1971,1986.0,1168,1,0,2,1,8,0,1,171.0,0,2018,5,Hillcrest,2Story,None,Good,310900
10622,9,7,2020,1979,1915.0,4285,2,1,3,2,10,1,2,568.0,0,2021,3,Suburbia,2Story,BuiltIn,Good,650100
10227,3,1,1974,2008,912.0,3572,1,1,1,1,10,2,0,593.0,400,2023,4,Downtown,1.5Story,Detached,Poor,474500
16986,2,7,2005,2006,702.0,1479,1,0,1,2,8,0,1,520.0,0,2018,10,Hillcrest,1Story,None,Fair,255300
3667,7,7,1976,2010,2407.0,3552,3,1,1,2,6,1,2,186.0,0,2023,5,Riverside,SplitLevel,None,Fair,613900
14970,9,9,1957,2005,,2168,3,0,5,2,6,0,0,33.0,0,2023,11,Oakwood,1.5Story,Attached,Average,368800
8592,8,3,1968,1955,107.0,2576,1,0,4,2,8,0,3,52.0,400,2016,3,Sunnyvale,SplitLevel,Detached,Good,424500
18106,9,6,1991,1966,857.0,2088,1,1,1,1,5,2,0,565.0,200,2021,4,Greenfield,2Story,BuiltIn,Poor,344000
10208,8,4,2004,1952,324.0,1787,2,0,2,2,7,0,0,257.0,0,2019,8,Lakeside,SplitLevel,BuiltIn,Average,387400
12715,4,1,1987,1989,199.0,1011,2,1,5,1,10,2,2,496.0,400,2020,11,Lakeside,1.5Story,None,Poor,272200
17599,4,9,2016,1996,1329.0,1734,2,0,1,2,9,0,2,345.0,400,2023,9,Sunnyvale,1Story,BuiltIn,Good,386200
9090,1,5,1952,2010,1924.0,2171,1,0,5,2,9,1,2,213.0,200,2021,11,Suburbia,2Story,None,Excellent,379500
18374,3,3,2021,1987,951.0,2111,2,1,1,1,8,1,2,498.0,0,2020,12,Downtown,SplitLevel,BuiltIn,Fair,369900
4342,1,3,1980,2008,356.0,3272,3,0,1,2,9,2,2,195.0,200,2020,7,Northgate,1.5Story,Attached,Poor,376100
12499,4,4,1995,1978,319.0,2998,3,1,3,1,11,1,0,312.0,200,2023,9,Lakeside,1.5Story,Detached,Fair,441700
18745,8,4,1967,2020,247.0,2891,2,1,1,1,5,0,1,869.0,200,2019,7,Riverside,SplitLevel,Detached,Excellent,456100
12200,2,5,1959,1997,1070.0,4471,2,1,1,1,9,1,2,224.0,0,2016,6,Sunnyvale,2Story,BuiltIn,Excellent,559900
16109,10,3,1966,1993,1344.0,1768,3,1,3,2,6,1,2,739.0,400,2023,8,Downtown,1Story,BuiltIn,Good,434500
19378,9,8,1968,1951,594.0,1018,1,1,3,2,9,2,3,545.0,0,2021,1,Lakeside,SplitLevel,None,Good,380200
6040,2,8,2014,1955,1517.0,3323,3,1,5,1,7,0,3,696.0,400,2015,7,Suburbia,1Story,Detached,Average,493200
5975,9,6,2000,1987,702.0,1682,2,0,3,2,5,2,0,,0,2023,1,Riverside,2Story,Detached,Average,355300
10083,6,1,1983,1995,819.0,2236,3,1,3,1,9,2,0,547.0,0,2018,4,Sunnyvale,SplitLevel,None,Poor,334300
4925,8,6,2001,1977,1321.0,2227,1,1,3,1,4,2,1,640.0,0,2015,5,Riverside,1.5Story,BuiltIn,Good,431700
8926,8,5,2019,2011,1908.0,1468,3,0,3,1,11,1,3,155.0,200,2015,3,Hillcrest,1.5Story,None,Average,415700
7853,7,3,1953,2019,1839.0,3517,3,0,2,1,4,2,2,400.0,0,2017,7,Sunnyvale,1.5Story,Detached,Fair,521300
12700,4,3,2018,2005,524.0,3635,1,1,2,2,11,0,2,81.0,0,2016,11,Lakeside,1Story,Detached,Average,514000
5048,2,5,1975,2004,1711.0,2582,2,0,3,1,7,0,3,41.0,0,2019,5,Hillcrest,SplitLevel,Attached,Fair,422900
16323,3,6,2004,1989,754.0,4477,2,0,5,2,4,0,2,454.0,0,2022,12,Suburbia,1Story,BuiltIn,Excellent,549100
8801,4,7,1961,2010,1157.0,2357,2,0,1,1,7,1,0,81.0,400,2019,3,Oakwood,2Story,Attached,Poor,342600
6374,9,4,1951,1996,2015.0,2336,3,1,3,1,4,0,3,86.0,0,2021,8,Downtown,1Story,BuiltIn,Poor,463000
3207,3,8,1969,1984,2040.0,2257,1,0,5,1,7,1,2,763.0,200,2022,9,Lakeside,2Story,Detached,Excellent,454400
11041,3,3,2021,1993,508.0,3362,3,1,2,1,6,1,1,490.0,200,2022,12,Sunnyvale,2Story,None,Excellent,473300
3951,1,5,1998,2010,1947.0,1170,2,1,3,1,7,2,2,218.0,0,2015,12,Downtown,1Story,None,Excellent,333600
11467,2,10,2019,1961,2196.0,3099,3,1,5,1,7,1,2,853.0,400,2018,10,Old Town,1Story,None,Average,498000
9172,4,6,2014,2018,51.0,3494,2,0,2,2,7,0,1,379.0,400,2022,1,Greenfield,1Story,Detached,Average,473000
17512,1,5,1994,1999,2457.0,2455,2,0,3,2,5,2,3,576.0,0,2022,7,Hillcrest,SplitLevel,BuiltIn,Poor,413100
5472,3,6,2006,1965,1832.0,4371,1,1,3,2,11,0,3,178.0,0,2022,12,Northgate,1.5Story,BuiltIn,Good,598500
11884,4,3,1957,1957,639.0,4279,1,1,5,1,5,2,2,475.0,0,2020,5,Hillcrest,1.5Story,BuiltIn,Good,545900
5327,10,2,1974,1963,1183.0,3500,1,0,2,2,9,1,2,629.0,200,2018,8,Downtown,2Story,Attached,Good,566100
15772,6,3,2007,2018,1952.0,1489,2,0,4,2,6,1,1,255.0,0,2018,11,Old Town,1.5Story,Detached,Average,323800
9807,1,5,1999,1978,693.0,1052,2,0,1,2,3,2,3,297.0,0,2019,7,Sunnyvale,2Story,None,Excellent,270600
11050,9,2,1964,1971,510.0,4492,3,0,5,2,10,2,1,269.0,0,2017,7,Downtown,2Story,None,Good,622300
13716,5,1,1993,1983,741.0,3885,3,0,3,1,9,1,1,369.0,0,2018,8,Oakwood,1.5Story,Detached,Poor,488500
4933,4,6,2007,1959,633.0,2395,3,1,3,2,7,2,0,208.0,200,2019,11,Oakwood,1Story,BuiltIn,Good,385100
5428,8,9,2017,2021,20.0,1954,2,0,4,1,8,2,2,350.0,0,2022,12,Northgate,2Story,Detached,Fair,330200
5674,2,10,1962,1995,184.0,3947,1,1,4,2,3,2,1,88.0,200,2017,1,Greenfield,2Story,None,Average,466500
18151,6,9,2020,2003,1365.0,4352,2,0,1,2,4,1,2,252.0,200,2015,3,Northgate,1.5Story,Attached,Fair,596000
4679,4,1,2001,2004,1782.0,2504,2,0,4,1,4,0,3,293.0,0,2017,10,Downtown,1Story,BuiltIn,Poor,439100
3458,3,1,2007,1965,331.0,1442,1,0,5,2,6,1,1,562.0,400,2020,6,Northgate,1Story,BuiltIn,Average,257800
12074,1,6,1967,1956,940.0,1350,3,1,5,1,8,2,2,833.0,200,2023,5,Suburbia,SplitLevel,Detached,Excellent,306100
18988,8,7,1982,1974,2051.0,4110,2,0,2,2,3,0,1,356.0,0,2017,6,Oakwood,SplitLevel,Detached,Fair,588400
5430,7,7,2005,1963,1896.0,3318,1,0,3,1,4,0,2,370.0,0,2021,10,Riverside,1.5Story,Detached,Excellent,537000
4080,3,10,2016,2013,612.0,4319,2,1,5,2,5,0,0,891.0,0,2021,11,Downtown,2Story,BuiltIn,Fair,531900
4735,5,5,2006,2002,1133.0,2038,1,0,3,2,6,1,0,338.0,0,2021,6,Hillcrest,2Story,BuiltIn,Average,346500
11853,6,2,1987,1963,2466.0,3331,1,0,4,1,5,1,3,168.0,400,2019,2,Old Town,SplitLevel,Attached,Poor,527900
7300,5,7,1992,1992,92.0,2528,2,1,1,1,4,1,3,104.0,0,2017,2,Oakwood,SplitLevel,BuiltIn,Average,358300
19898,1,6,2005,1964,2227.0,960,1,1,2,2,6,0,0,502.0,0,2015,1,Hillcrest,1.5Story,Attached,Excellent,297500
4939,4,2,1966,2013,1856.0,3174,3,0,1,1,3,2,2,717.0,400,2022,11,Riverside,SplitLevel,None,Fair,491600
14694,10,7,1962,1954,,1772,2,0,2,1,6,2,3,860.0,0,2021,8,Downtown,SplitLevel,BuiltIn,Fair,368600
19748,10,2,1971,1973,1341.0,1971,1,1,5,1,7,1,2,170.0,0,2020,1,Old Town,1Story,Attached,Fair,382000
19943,4,8,2005,1967,644.0,1360,2,0,1,1,8,0,3,851.0,200,2019,12,Riverside,1Story,Attached,Average,309000
5472,7,9,1980,1973,464.0,4022,2,1,2,1,3,2,1,642.0,0,2023,11,Suburbia,1.5Story,Attached,Fair,496700
4312,3,1,1993,2004,999.0,3317,3,0,5,2,6,1,0,292.0,0,2023,12,Riverside,SplitLevel,None,Fair,454600
5243,4,6,1990,1954,1922.0,3941,1,1,5,1,6,1,0,,0,2019,8,Downtown,2Story,Detached,Poor,553600
3271,8,8,2002,1980,132.0,2476,2,0,4,2,9,0,3,831.0,0,2017,8,Downtown,1Story,Detached,Excellent,459300
16192,7,2,1975,1971,2424.0,4194,2,0,4,2,3,0,2,269.0,0,2021,11,Old Town,SplitLevel,Attached,Excellent,603400
14516,1,7,2013,1973,33.0,3817,3,1,1,1,8,2,3,853.0,0,2023,4,Northgate,SplitLevel,Attached,Excellent,455400
18707,6,8,1958,1974,1296.0,4438,2,1,2,1,9,1,1,46.0,0,2017,10,Hillcrest,1.5Story,BuiltIn,Poor,594800
3281,4,8,1994,1959,1778.0,652,2,1,3,2,6,0,2,253.0,0,2016,11,Oakwood,SplitLevel,None,Good,268300
15686,9,8,1981,1964,1526.0,3321,3,0,5,2,4,0,2,261.0,0,2015,6,Hillcrest,SplitLevel,Attached,Good,572800
18896,1,8,1961,2013,1469.0,985,2,0,5,1,8,1,1,516.0,0,2018,9,Sunnyvale,1.5Story,BuiltIn,Good,278400
9573,10,3,2016,1974,1487.0,929,2,1,5,2,9,1,0,705.0,0,2023,2,Greenfield,SplitLevel,BuiltIn,Average,294900
15582,7,5,1980,1983,1869.0,1843,1,1,2,2,6,1,0,77.0,400,2019,6,Downtown,1.5Story,Attached,Poor,362500
3391,5,2,2004,2020,631.0,665,2,1,1,1,6,0,0,336.0,0,2019,10,Oakwood,1Story,Detached,Good,211600
11230,2,7,2020,2006,2022.0,2575,1,0,4,1,4,0,0,879.0,0,2021,8,Greenfield,1.5Story,Attached,Average,401800
14271,6,6,1976,1968,1381.0,4314,2,1,5,1,9,2,0,54.0,200,2020,5,Suburbia,1Story,Detached,Good,584100
8726,9,8,1969,1985,1503.0,1683,1,0,4,2,10,0,2,856.0,0,2019,6,Riverside,SplitLevel,None,Average,346400
15232,5,2,1992,2004,753.0,3212,2,1,5,1,7,1,3,680.0,0,2021,3,Greenfield,SplitLevel,None,Poor,427900
6983,7,7,2015,1953,992.0,3418,1,0,3,1,9,0,1,38.0,0,2022,11,Hillcrest,1.5Story,Attached,Fair,490700
16428,6,3,1986,1956,266.0,1933,2,0,1,1,11,2,3,849.0,0,2022,5,Oakwood,1.5Story,BuiltIn,Poor,297700
14093,9,10,1990,2006,1173.0,3142,1,1,5,2,5,2,1,800.0,400,2019,12,Suburbia,2Story,BuiltIn,Good,537000
19521,10,1,1965,1997,2449.0,2036,2,1,1,2,8,0,3,502.0,0,2021,6,Riverside,2Story,None,Average,434000
3126,9,3,2019,1956,1588.0,2634,2,1,4,2,3,0,1,275.0,0,2022,6,Northgate,SplitLevel,Detached,Fair,475300
13225,4,4,1961,2011,287.0,1888,1,1,5,2,11,1,0,82.0,400,2018,5,Old Town,SplitLevel,Detached,Good,288900
12519,7,3,2006,2013,1110.0,1382,1,1,1,2,11,0,1,653.0,0,2022,2,Oakwood,1.5Story,None,Average,301800
10137,3,1,1967,1969,273.0,1201,1,0,5,1,9,1,2,554.0,200,2023,1,Riverside,SplitLevel,BuiltIn,Good,252200
15201,3,5,1993,1985,2269.0,2021,3,1,1,2,5,0,0,323.0,0,2023,8,Sunnyvale,1Story,Detached,Poor,350800
8232,2,4,1975,1989,1878.0,4021,1,1,5,1,5,2,3,102.0,0,2015,6,Lakeside,2Story,BuiltIn,Fair,579800
17060,10,6,1996,1995,1607.0,2764,3,0,2,2,5,1,0,135.0,400,2019,3,Lakeside,1Story,None,Excellent,549000
19393,5,4,1992,1965,2246.0,2411,1,0,1,1,6,1,0,601.0,0,2022,11,Northgate,SplitLevel,None,Good,456500
10863,4,4,2021,1958,1677.0,4471,3,0,3,1,4,0,2,508.0,400,2017,5,Old Town,1Story,BuiltIn,Good,634100
3011,5,7,1960,1999,160.0,4204,2,1,5,2,6,2,1,,0,2020,2,Greenfield,SplitLevel,Detached,Good,532200
7443,8,1,2018,2000,80.0,2363,3,0,4,2,8,0,3,242.0,0,2015,7,Lakeside,SplitLevel,Attached,Average,410400
3145,10,3,2000,1973,1711.0,3972,2,0,1,1,11,1,0,659.0,0,2018,7,Downtown,SplitLevel,BuiltIn,Fair,588400
7142,4,5,1966,1954,1639.0,1130,3,0,3,1,11,1,3,423.0,0,2017,6,Oakwood,2Story,Attached,Average,311500
11837,7,9,1986,2019,1851.0,1871,3,1,2,1,9,1,2,739.0,0,2023,11,Suburbia,SplitLevel,BuiltIn,Average,424700
18328,9,7,1976,1992,245.0,4112,2,0,3,2,6,0,1,496.0,0,2018,11,Northgate,2Story,BuiltIn,Good,523100
18229,1,1,2007,2013,1745.0,4073,3,1,2,2,3,0,1,810.0,0,2015,7,Hillcrest,SplitLevel,Attached,Good,570700
14312,6,4,1967,1970,2063.0,1378,2,0,2,2,7,2,0,326.0,0,2016,2,Sunnyvale,1Story,BuiltIn,Fair,345500
13745,10,1,1970,1985,1132.0,4424,2,1,3,1,5,0,1,156.0,0,2023,2,Lakeside,1.5Story,BuiltIn,Excellent,663100
9236,8,2,1996,1958,1531.0,971,2,0,5,2,4,0,0,775.0,400,2017,8,Oakwood,1.5Story,Detached,Good,308500
9042,8,8,2020,1979,1173.0,3191,3,0,4,1,8,2,2,588.0,0,2021,10,Northgate,SplitLevel,None,Good,506600
10426,3,1,1951,1978,1671.0,2481,3,1,3,1,6,0,1,784.0,0,2020,2,Riverside,SplitLevel,None,Fair,360000
10069,8,6,1980,1967,1543.0,3268,1,1,1,2,9,2,2,725.0,0,2022,9,Oakwood,1Story,BuiltIn,Average,503600
3894,5,1,2004,2015,2498.0,986,2,1,5,1,11,0,2,199.0,0,2016,4,Lakeside,1Story,BuiltIn,Average,380800
13147,2,3,1982,2018,900.0,3681,3,0,1,2,10,0,1,271.0,0,2021,8,Lakeside,2Story,Attached,Average,505500
5159,10,8,1977,1971,106.0,1303,1,0,4,2,7,1,3,387.0,400,2020,10,Sunnyvale,SplitLevel,Attached,Good,350900
10010,6,8,1986,1961,2004.0,1424,3,0,5,1,10,0,2,796.0,0,2020,3,Oakwood,1Story,None,Poor,345900
18379,5,10,1990,1973,,658,1,1,5,1,10,2,1,569.0,0,2020,2,Old Town,SplitLevel,Detached,Fair,192900
15652,8,9,1998,2018,1844.0,1740,3,1,3,1,8,2,2,63.0,0,2015,6,Greenfield,1.5Story,BuiltIn,Average,382900
18921,5,6,1965,2000,1565.0,3966,2,1,4,1,6,2,0,697.0,400,2016,3,Hillcrest,1.5Story,Detached,Good,586600
14382,10,4,1987,2006,1579.0,3633,2,0,5,2,5,1,3,103.0,0,2019,8,Hillcrest,2Story,BuiltIn,Good,608500
3728,6,10,1986,2008,1946.0,4246,1,1,4,2,3,0,3,3.0,400,2015,5,Suburbia,SplitLevel,Attached,Good,623400
12556,1,1,1959,1953,705.0,2606,3,0,4,1,8,1,1,430.0,0,2016,11,Northgate,1.5Story,Detached,Excellent,348100
5967,2,10,1982,1979,864.0,1446,3,1,5,1,9,1,3,800.0,0,2015,11,Lakeside,1.5Story,BuiltIn,Excellent,343300
12064,7,9,2002,1954,1765.0,4407,1,1,4,2,8,2,1,387.0,0,2022,3,Suburbia,1.5Story,None,Poor,632500
12207,5,1,1989,1960,375.0,4146,3,0,1,1,8,2,2,,400,2023,1,Greenfield,2Story,BuiltIn,Average,518700
14296,6,4,1968,2015,1399.0,2166,2,1,3,2,10,0,3,186.0,0,2019,7,Hillcrest,1Story,BuiltIn,Average,380600
7642,2,1,1976,1984,1981.0,3621,1,1,4,2,9,2,1,776.0,0,2016,3,Oakwood,1.5Story,Detached,Fair,469800
14421,10,1,1963,1998,71.0,1127,2,1,5,2,4,0,0,368.0,0,2017,6,Sunnyvale,1Story,Attached,Good,239100
8645,2,5,1950,1977,704.0,3337,3,1,1,1,7,1,0,737.0,200,2021,2,Suburbia,SplitLevel,BuiltIn,Fair,421700
12521,8,9,1994,1952,1196.0,631,2,0,2,1,10,0,0,347.0,0,2021,11,Old Town,2Story,BuiltIn,Excellent,242100
3974,7,3,1951,2004,848.0,3086,2,1,1,2,3,2,1,839.0,0,2020,4,Northgate,1.5Story,Attached,Excellent,464600
18463,2,2,1973,1954,2155.0,3404,3,1,4,1,4,1,1,171.0,400,2018,12,Oakwood,1.5Story,BuiltIn,Average,507800
7583,5,6,1971,1972,1543.0,2860,2,1,3,1,9,0,1,56.0,0,2018,7,Old Town,1Story,BuiltIn,Poor,383000
6610,1,10,1970,1973,1841.0,747,1,1,4,1,6,1,1,29.0,0,2017,9,Oakwood,1Story,BuiltIn,Excellent,248400
14494,9,1,1966,1961,2207.0,3256,3,0,4,2,6,2,2,728.0,400,2020,3,Oakwood,1Story,Attached,Excellent,587700
5530,9,4,1989,2004,1047.0,1882,2,0,4,1,8,1,1,370.0,0,2018,6,Northgate,SplitLevel,Attached,Excellent,405500
10119,6,3,1965,1952,993.0,4489,3,0,5,1,9,1,2,887.0,0,2020,8,Hillcrest,SplitLevel,BuiltIn,Poor,560400
5033,9,1,1986,1958,2457.0,3146,2,1,2,2,10,0,2,344.0,0,2023,9,Hillcrest,1Story,Detached,Fair,551900
11712,10,8,1983,2005,2347.0,2043,3,1,5,2,4,0,2,563.0,0,2019,6,Oakwood,SplitLevel,Attached,Average,456300
12106,1,2,1951,1967,2159.0,917,3,0,3,2,8,1,1,808.0,400,2023,5,Riverside,1.5Story,Detached,Fair,277400
11415,5,5,1985,1996,2481.0,1859,3,1,2,1,3,1,3,22.0,400,2023,5,Greenfield,1.5Story,None,Excellent,417900
6436,3,4,1976,2019,570.0,2322,2,1,3,2,9,0,2,750.0,0,2019,4,Northgate,1Story,None,Poor,318300
17646,1,8,1973,1964,343.0,1523,3,1,2,2,4,1,2,140.0,0,2017,10,Oakwood,SplitLevel,None,Average,234300
13453,3,9,2007,1959,1341.0,3223,2,1,1,1,6,2,0,698.0,0,2023,10,Greenfield,1.5Story,BuiltIn,Average,434300
16224,5,1,1984,2020,1133.0,2689,3,1,4,2,6,0,2,833.0,0,2018,8,Sunnyvale,SplitLevel,BuiltIn,Average,411100
15155,9,10,2006,1975,746.0,3127,1,1,3,2,11,0,1,120.0,200,2019,9,Northgate,1.5Story,BuiltIn,Poor,450500
9873,4,5,1953,1995,2090.0,3685,2,1,2,1,7,1,2,821.0,0,2023,7,Greenfield,1Story,None,Poor,499800
9511,7,2,1970,1953,2151.0,3785,1,0,4,1,10,2,1,247.0,200,2018,4,Greenfield,1Story,Attached,Excellent,559900
11662,10,4,1996,2015,117.0,3857,3,1,4,1,5,2,0,374.0,0,2020,8,Suburbia,SplitLevel,Attached,Average,515000
5520,5,7,1990,1967,2491.0,1558,3,0,3,1,7,2,2,283.0,0,2023,6,Sunnyvale,1.5Story,Attached,Fair,387600
8959,3,6,2007,1990,1881.0,3211,2,1,4,2,6,0,2,458.0,0,2015,9,Northgate,SplitLevel,BuiltIn,Excellent,478300
18087,8,3,2019,1951,1903.0,2878,1,0,5,1,5,0,3,761.0,0,2017,1,Suburbia,1Story,BuiltIn,Excellent,502000
9675,10,9,1972,2008,1792.0,4355,2,0,4,1,10,1,3,94.0,0,2017,3,Greenfield,1.5Story,Detached,Fair,643200
14314,5,8,1953,1961,2479.0,3761,2,1,1,1,9,2,3,,0,2017,4,Sunnyvale,SplitLevel,BuiltIn,Fair,566800
4316,6,2,2014,1990,1446.0,4487,2,0,4,1,6,1,3,851.0,0,2020,4,Downtown,1.5Story,None,Good,654200
3699,3,9,1958,1964,543.0,2535,1,1,1,2,11,1,1,484.0,400,2019,6,Lakeside,2Story,BuiltIn,Excellent,438000
15790,7,3,2006,1987,2341.0,4330,3,1,5,2,7,1,2,95.0,0,2018,9,Hillcrest,SplitLevel,BuiltIn,Excellent,679700
15089,3,2,1954,1963,1408.0,743,2,0,2,2,11,0,1,245.0,200,2015,1,Suburbia,1.5Story,Detached,Good,226500
7675,9,6,1970,1972,1923.0,2109,2,1,5,2,3,0,1,866.0,0,2016,12,Hillcrest,SplitLevel,None,Good,470800
